# Generation	Energy	Composition
1	-132.6261161	Pt9Cu29
2	-132.6577483	Pt9Cu29
3	-132.9414469	Pt9Cu29
4	-132.9831187	Pt9Cu29
5	-132.9831187	Pt9Cu29
6	-133.2102669	Pt9Cu29
7	-133.3498346	Pt9Cu29
8	-133.3498346	Pt9Cu29
9	-133.3498346	Pt9Cu29
10	-133.3498346	Pt9Cu29
11	-133.3633349	Pt9Cu29
12	-133.3671692	Pt9Cu29
13	-133.3671692	Pt9Cu29
14	-133.3671692	Pt9Cu29
15	-133.4293998	Pt9Cu29
16	-133.4293998	Pt9Cu29
17	-133.4293999	Pt9Cu29
18	-133.4531117	Pt9Cu29
19	-133.4531117	Pt9Cu29
20	-133.6845002	Pt9Cu29
21	-133.7373806	Pt9Cu29
22	-133.755611	Pt9Cu29
23	-133.7745308	Pt9Cu29
24	-133.7852226	Pt9Cu29
25	-134.0670852	Pt9Cu29
26	-134.0670852	Pt9Cu29
27	-134.0670852	Pt9Cu29
28	-134.0670852	Pt9Cu29
29	-134.0670852	Pt9Cu29
30	-134.0670852	Pt9Cu29
31	-134.0670852	Pt9Cu29
32	-134.0670852	Pt9Cu29
33	-134.0670852	Pt9Cu29
34	-134.0670852	Pt9Cu29
35	-134.0670852	Pt9Cu29
36	-134.0670852	Pt9Cu29
37	-134.0670852	Pt9Cu29
38	-134.0670852	Pt9Cu29
39	-134.0670852	Pt9Cu29
40	-134.0670852	Pt9Cu29
41	-134.1068234	Pt9Cu29
42	-134.1068234	Pt9Cu29
43	-134.1068234	Pt9Cu29
44	-134.1068234	Pt9Cu29
45	-134.1068234	Pt9Cu29
46	-134.1068234	Pt9Cu29
47	-134.1270067	Pt9Cu29
48	-134.1270067	Pt9Cu29
49	-134.1270067	Pt9Cu29
50	-134.1270067	Pt9Cu29
51	-134.1270067	Pt9Cu29
52	-134.4113676	Pt9Cu29
53	-134.4113676	Pt9Cu29
54	-134.4113676	Pt9Cu29
55	-134.4113676	Pt9Cu29
56	-134.4113676	Pt9Cu29
57	-134.4113676	Pt9Cu29
58	-134.4113676	Pt9Cu29
59	-134.4113676	Pt9Cu29
60	-134.4113676	Pt9Cu29
61	-134.4113676	Pt9Cu29
62	-134.4113676	Pt9Cu29
63	-134.4113676	Pt9Cu29
64	-134.4627338	Pt9Cu29
65	-134.4627338	Pt9Cu29
66	-134.4627338	Pt9Cu29
67	-134.4627338	Pt9Cu29
68	-134.4627338	Pt9Cu29
69	-134.4627338	Pt9Cu29
70	-134.4627338	Pt9Cu29
71	-134.4627338	Pt9Cu29
72	-134.4627338	Pt9Cu29
73	-134.4627338	Pt9Cu29
74	-134.4627338	Pt9Cu29
75	-134.4627338	Pt9Cu29
76	-134.4627338	Pt9Cu29
77	-134.4627338	Pt9Cu29
78	-134.4627338	Pt9Cu29
79	-134.4627338	Pt9Cu29
80	-134.4627338	Pt9Cu29
81	-134.4627338	Pt9Cu29
82	-134.4627338	Pt9Cu29
83	-134.4627338	Pt9Cu29
84	-134.4627338	Pt9Cu29
85	-134.4627338	Pt9Cu29
86	-134.4627338	Pt9Cu29
87	-134.4627338	Pt9Cu29
88	-134.4627338	Pt9Cu29
89	-134.4627338	Pt9Cu29
90	-134.4627338	Pt9Cu29
91	-134.4627338	Pt9Cu29
92	-134.4627338	Pt9Cu29
93	-134.4627338	Pt9Cu29
94	-134.4627338	Pt9Cu29
95	-134.4627338	Pt9Cu29
96	-134.4627338	Pt9Cu29
97	-134.4627338	Pt9Cu29
98	-134.4627338	Pt9Cu29
99	-134.4627338	Pt9Cu29
100	-134.4627338	Pt9Cu29
