# Generation	Energy	Composition
1	-141.039767	Pt1Cu37
2	-141.5141778	Pt1Cu37
3	-142.0827451	Pt1Cu37
4	-142.0827451	Pt1Cu37
5	-142.2151621	Pt1Cu37
6	-142.2151621	Pt1Cu37
7	-142.2151621	Pt1Cu37
8	-142.2151621	Pt1Cu37
9	-142.2151621	Pt1Cu37
10	-142.2151621	Pt1Cu37
11	-142.2309699	Pt1Cu37
12	-142.2309699	Pt1Cu37
13	-142.2309699	Pt1Cu37
14	-142.2309699	Pt1Cu37
15	-142.2309699	Pt1Cu37
16	-142.4522798	Pt1Cu37
17	-142.4522798	Pt1Cu37
18	-142.4522798	Pt1Cu37
19	-142.4783593	Pt1Cu37
20	-142.4783593	Pt1Cu37
21	-142.4783593	Pt1Cu37
22	-142.4783593	Pt1Cu37
23	-142.8252362	Pt1Cu37
24	-142.8252362	Pt1Cu37
25	-142.8252362	Pt1Cu37
26	-142.8252362	Pt1Cu37
27	-142.8252362	Pt1Cu37
28	-142.8252362	Pt1Cu37
29	-142.8252362	Pt1Cu37
30	-142.8252362	Pt1Cu37
31	-142.8252362	Pt1Cu37
32	-142.8252362	Pt1Cu37
33	-142.8252362	Pt1Cu37
34	-142.8252362	Pt1Cu37
35	-142.8252362	Pt1Cu37
36	-142.8252362	Pt1Cu37
37	-142.8252362	Pt1Cu37
38	-142.8252362	Pt1Cu37
39	-143.003448	Pt1Cu37
40	-143.003448	Pt1Cu37
41	-143.003448	Pt1Cu37
42	-143.003448	Pt1Cu37
43	-143.003448	Pt1Cu37
44	-143.003448	Pt1Cu37
45	-143.003448	Pt1Cu37
46	-143.003448	Pt1Cu37
47	-143.003448	Pt1Cu37
48	-143.0277747	Pt1Cu37
49	-143.0277747	Pt1Cu37
50	-143.0277747	Pt1Cu37
51	-143.0277747	Pt1Cu37
52	-143.0277747	Pt1Cu37
53	-143.0277747	Pt1Cu37
54	-143.0277747	Pt1Cu37
55	-143.0277747	Pt1Cu37
56	-143.0277747	Pt1Cu37
57	-143.0277747	Pt1Cu37
58	-143.0277747	Pt1Cu37
59	-143.0277747	Pt1Cu37
60	-143.0277747	Pt1Cu37
61	-143.0277747	Pt1Cu37
62	-143.0277747	Pt1Cu37
63	-143.1964552	Pt1Cu37
64	-143.1964552	Pt1Cu37
65	-143.1964552	Pt1Cu37
66	-143.1964552	Pt1Cu37
67	-143.1964552	Pt1Cu37
68	-143.1964552	Pt1Cu37
69	-143.1964552	Pt1Cu37
70	-143.1964552	Pt1Cu37
71	-143.1964552	Pt1Cu37
72	-143.1964552	Pt1Cu37
73	-143.1964552	Pt1Cu37
74	-143.1964552	Pt1Cu37
75	-143.1964552	Pt1Cu37
76	-143.1964552	Pt1Cu37
77	-143.1964552	Pt1Cu37
78	-143.1964552	Pt1Cu37
79	-143.1964552	Pt1Cu37
80	-143.1964552	Pt1Cu37
81	-143.1964552	Pt1Cu37
82	-143.1964552	Pt1Cu37
83	-143.1964552	Pt1Cu37
84	-143.1964552	Pt1Cu37
85	-143.1964552	Pt1Cu37
86	-143.1964552	Pt1Cu37
87	-143.1964552	Pt1Cu37
88	-143.1964552	Pt1Cu37
89	-143.1964552	Pt1Cu37
90	-143.267902	Pt1Cu37
91	-143.267902	Pt1Cu37
92	-143.267902	Pt1Cu37
93	-143.267902	Pt1Cu37
94	-143.267902	Pt1Cu37
95	-143.267902	Pt1Cu37
96	-143.267902	Pt1Cu37
97	-143.267902	Pt1Cu37
98	-143.267902	Pt1Cu37
99	-143.267902	Pt1Cu37
100	-143.267902	Pt1Cu37
