# Generation	Energy	Composition
1	-127.6235367	Pt7Cu31
2	-128.0784548	Pt7Cu31
3	-128.1079826	Pt7Cu31
4	-128.1832631	Pt7Cu31
5	-128.1832631	Pt7Cu31
6	-128.2782378	Pt7Cu31
7	-128.2782378	Pt7Cu31
8	-128.2782378	Pt7Cu31
9	-128.2782378	Pt7Cu31
10	-128.3190299	Pt7Cu31
11	-128.6510003	Pt7Cu31
12	-128.6510003	Pt7Cu31
13	-128.6510003	Pt7Cu31
14	-128.6510003	Pt7Cu31
15	-128.6510003	Pt7Cu31
16	-128.6510003	Pt7Cu31
17	-128.6510003	Pt7Cu31
18	-128.6510004	Pt7Cu31
19	-128.6510004	Pt7Cu31
20	-128.6510004	Pt7Cu31
21	-128.6510004	Pt7Cu31
22	-128.8268279	Pt7Cu31
23	-128.8268279	Pt7Cu31
24	-128.8268279	Pt7Cu31
25	-128.8268279	Pt7Cu31
26	-128.8268279	Pt7Cu31
27	-128.8268279	Pt7Cu31
28	-128.8268279	Pt7Cu31
29	-128.8268279	Pt7Cu31
30	-128.8268279	Pt7Cu31
31	-128.8268279	Pt7Cu31
32	-128.8268279	Pt7Cu31
33	-128.8268279	Pt7Cu31
34	-128.9672468	Pt7Cu31
35	-128.9672468	Pt7Cu31
36	-128.9784938	Pt7Cu31
37	-128.9784938	Pt7Cu31
38	-128.9784938	Pt7Cu31
39	-128.9784938	Pt7Cu31
40	-128.9784938	Pt7Cu31
41	-128.9784938	Pt7Cu31
42	-128.9784938	Pt7Cu31
43	-128.9784938	Pt7Cu31
44	-128.9784938	Pt7Cu31
45	-128.9784938	Pt7Cu31
46	-128.9784938	Pt7Cu31
47	-128.9784938	Pt7Cu31
48	-128.9784938	Pt7Cu31
49	-128.9784938	Pt7Cu31
50	-128.9784938	Pt7Cu31
51	-128.9784938	Pt7Cu31
52	-128.9784938	Pt7Cu31
53	-128.9784938	Pt7Cu31
54	-128.9784938	Pt7Cu31
55	-128.9784938	Pt7Cu31
56	-128.9784938	Pt7Cu31
57	-128.9784938	Pt7Cu31
58	-128.9784938	Pt7Cu31
59	-128.9784938	Pt7Cu31
60	-128.9784938	Pt7Cu31
61	-128.9784938	Pt7Cu31
62	-128.9784938	Pt7Cu31
63	-128.9784938	Pt7Cu31
64	-128.9784938	Pt7Cu31
65	-128.9784938	Pt7Cu31
66	-128.9784938	Pt7Cu31
67	-128.9784938	Pt7Cu31
68	-128.9784938	Pt7Cu31
69	-128.9784938	Pt7Cu31
70	-128.9784938	Pt7Cu31
71	-128.9784938	Pt7Cu31
72	-128.9784938	Pt7Cu31
73	-128.9784938	Pt7Cu31
74	-128.9784938	Pt7Cu31
75	-128.9784938	Pt7Cu31
76	-128.9784938	Pt7Cu31
77	-128.9784938	Pt7Cu31
78	-128.9784938	Pt7Cu31
79	-128.9784938	Pt7Cu31
80	-128.9784938	Pt7Cu31
81	-128.9784938	Pt7Cu31
82	-128.9784938	Pt7Cu31
83	-128.9784938	Pt7Cu31
84	-128.9784938	Pt7Cu31
85	-128.9784938	Pt7Cu31
86	-128.9784938	Pt7Cu31
87	-128.9784938	Pt7Cu31
88	-128.9784938	Pt7Cu31
89	-128.9784938	Pt7Cu31
90	-128.9784938	Pt7Cu31
91	-128.9784938	Pt7Cu31
92	-128.9784938	Pt7Cu31
93	-128.9784938	Pt7Cu31
94	-128.9784938	Pt7Cu31
95	-128.9784938	Pt7Cu31
96	-128.9784938	Pt7Cu31
97	-128.9784938	Pt7Cu31
98	-128.9784938	Pt7Cu31
99	-128.9784938	Pt7Cu31
100	-128.9784938	Pt7Cu31
