# Generation	Energy	Composition
1	-157.7281103	Pt24Cu14
2	-157.7364474	Pt24Cu14
3	-157.7616602	Pt24Cu14
4	-157.9429274	Pt24Cu14
5	-157.9429274	Pt24Cu14
6	-157.9429274	Pt24Cu14
7	-157.9429274	Pt24Cu14
8	-157.9429274	Pt24Cu14
9	-157.9429274	Pt24Cu14
10	-157.9429274	Pt24Cu14
11	-157.9429274	Pt24Cu14
12	-157.9429274	Pt24Cu14
13	-157.9454337	Pt24Cu14
14	-157.9454337	Pt24Cu14
15	-158.0990955	Pt24Cu14
16	-158.0990955	Pt24Cu14
17	-158.0990955	Pt24Cu14
18	-158.0990955	Pt24Cu14
19	-158.0990955	Pt24Cu14
20	-158.1287214	Pt24Cu14
21	-158.4234637	Pt24Cu14
22	-158.4234637	Pt24Cu14
23	-158.4234637	Pt24Cu14
24	-158.4234637	Pt24Cu14
25	-158.4234637	Pt24Cu14
26	-158.4234637	Pt24Cu14
27	-158.4234637	Pt24Cu14
28	-158.4234637	Pt24Cu14
29	-158.4234637	Pt24Cu14
30	-158.4234637	Pt24Cu14
31	-158.4234637	Pt24Cu14
32	-158.4234637	Pt24Cu14
33	-158.4234637	Pt24Cu14
34	-158.4234637	Pt24Cu14
35	-158.4234637	Pt24Cu14
36	-158.4234637	Pt24Cu14
37	-158.4738954	Pt24Cu14
38	-158.4738954	Pt24Cu14
39	-158.4738954	Pt24Cu14
40	-158.4738954	Pt24Cu14
41	-158.4738954	Pt24Cu14
42	-158.5245492	Pt24Cu14
43	-158.5245492	Pt24Cu14
44	-158.6521384	Pt24Cu14
45	-158.7474304	Pt24Cu14
46	-158.7474304	Pt24Cu14
47	-158.824058	Pt24Cu14
48	-158.824058	Pt24Cu14
49	-158.824058	Pt24Cu14
50	-158.824058	Pt24Cu14
51	-158.824058	Pt24Cu14
52	-158.824058	Pt24Cu14
53	-158.824058	Pt24Cu14
54	-158.824058	Pt24Cu14
55	-158.824058	Pt24Cu14
56	-158.824058	Pt24Cu14
57	-158.824058	Pt24Cu14
58	-158.824058	Pt24Cu14
59	-158.824058	Pt24Cu14
60	-158.824058	Pt24Cu14
61	-158.824058	Pt24Cu14
62	-158.824058	Pt24Cu14
63	-158.824058	Pt24Cu14
64	-158.824058	Pt24Cu14
65	-158.824058	Pt24Cu14
66	-158.824058	Pt24Cu14
67	-158.824058	Pt24Cu14
68	-158.824058	Pt24Cu14
69	-158.824058	Pt24Cu14
70	-158.824058	Pt24Cu14
71	-158.824058	Pt24Cu14
72	-158.824058	Pt24Cu14
73	-158.824058	Pt24Cu14
74	-158.824058	Pt24Cu14
75	-158.824058	Pt24Cu14
76	-158.824058	Pt24Cu14
77	-158.824058	Pt24Cu14
78	-158.824058	Pt24Cu14
79	-158.824058	Pt24Cu14
80	-158.824058	Pt24Cu14
81	-158.824058	Pt24Cu14
82	-158.824058	Pt24Cu14
83	-158.824058	Pt24Cu14
84	-158.8349737	Pt24Cu14
85	-158.8349737	Pt24Cu14
86	-158.8349737	Pt24Cu14
87	-158.8349737	Pt24Cu14
88	-158.8349737	Pt24Cu14
89	-158.8349737	Pt24Cu14
90	-158.9293711	Pt24Cu14
91	-158.9293711	Pt24Cu14
92	-158.9293711	Pt24Cu14
93	-158.9293711	Pt24Cu14
94	-158.9293711	Pt24Cu14
95	-158.9293711	Pt24Cu14
96	-158.9293711	Pt24Cu14
97	-158.9293711	Pt24Cu14
98	-158.9293711	Pt24Cu14
99	-158.9293711	Pt24Cu14
100	-158.9293711	Pt24Cu14
